"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/_erickpaiva1/status/1803560275922088009","https://twitter.com/_erickpaiva1/status/1803560275922088009","1803560275922088009","""Com falso argumento de combate à corrupção,""... Recuperaram 25 BI só de corrupção na Petrobras. https://t.co/xsO2cmVEfF","0","0","2","0","Wed Jun 19 22:47:32 +0000 2024","0","false","true"
"https://x.com/JadsonBastos/status/1803560267004952640","https://twitter.com/JadsonBastos/status/1803560267004952640","1803560267004952640","Só um jegue mesmo para reproduzir essa narrativa de que não houve o maior escândalo de corrupção na Petrobras.","2","0","3","0","Wed Jun 19 22:47:30 +0000 2024","0","false","true"
"https://x.com/roluli/status/1803560000608149854","https://twitter.com/roluli/status/1803560000608149854","1803560000608149854","A corrupção não destruiu a Petrobras , mas impedir a corrupção é que foi a causa dos problemas... que lógica torta é essa?","0","0","0","0","Wed Jun 19 22:46:27 +0000 2024","0","false","true"
"https://x.com/Godofredo243318/status/1803559504925302889","https://twitter.com/Godofredo243318/status/1803559504925302889","1803559504925302889","acabou o proalcool @felipeneto e quis usar a petrobras para perpetuar os vagabundos companheiro no poder ... é golpe!","0","0","0","0","Wed Jun 19 22:44:29 +0000 2024","0","false","true"
"https://x.com/Henriy123/status/1803559029974651187","https://twitter.com/Henriy123/status/1803559029974651187","1803559029974651187","Os funcionários da Petrobrás recepcionam o Maior Presidente da história do Brasil. 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
@senadorhumberto @jandira_feghali 
@Biakicis @LeonelRadde","3","0","7","0","Wed Jun 19 22:42:35 +0000 2024","0","false","true"
"https://x.com/OsvaldoMota6/status/1803557410860089704","https://twitter.com/OsvaldoMota6/status/1803557410860089704","1803557410860089704","A Petrobras  não  é do desgoverno","0","0","0","0","Wed Jun 19 22:36:09 +0000 2024","0","false","true"
"https://x.com/SeabraThereza/status/1803556686344421734","https://twitter.com/SeabraThereza/status/1803556686344421734","1803556686344421734","Tentaram destruir a Petrobras mas não conseguiram e nem conseguirão. 
Adorando ver o Lula falar e bater na cara mesmo.","0","0","1","0","Wed Jun 19 22:33:17 +0000 2024","0","false","true"
"https://x.com/DjMoria/status/1803556266469388563","https://twitter.com/DjMoria/status/1803556266469388563","1803556266469388563","🚨PETROBRÁS EXIGE COMPETÊNCIA , EFICIÊNCIA E NÃO GÊNERO ! 
Independente do genro é competente  ?
Fala pelo menos inglês fluente ?
Pois a competência técnica, eficiência  e os requisitos mínimos como o idioma e a matemática,   não são premissas desse desgoverno, ""Apex Brasil que o diga"".
@jeanpaulprates @PedroParente89 @jairbolsonaro @ASachsida @guedesapoio","0","0","0","0","Wed Jun 19 22:31:37 +0000 2024","0","false","true"
"https://x.com/BrunoPenidoArau/status/1803555670790381960","https://twitter.com/BrunoPenidoArau/status/1803555670790381960","1803555670790381960","E o que o PT faz? Kkkk
Quer a Petrobras para fazer caixa","0","0","0","0","Wed Jun 19 22:29:15 +0000 2024","0","false","true"
"https://x.com/gnatalini/status/1803555541433954695","https://twitter.com/gnatalini/status/1803555541433954695","1803555541433954695","O que ameaçou a Petrobras pra valer foi a pandemia de corrupção do Petrolão. Pode tentar mas não vai apagar a verdade dos fatos. Só não vê quem não quer. https://t.co/oybYiIWZp1","68","4","208","1","Wed Jun 19 22:28:44 +0000 2024","3","false","true"
"https://x.com/eddiecamilo/status/1803555336814493985","https://twitter.com/eddiecamilo/status/1803555336814493985","1803555336814493985","Ex-diretor da Petrobras diz que Lula sabia de esquema de corrupção https://t.co/7qZ5d4JLpW via @YouTube  https://t.co/S3TYUxFnY5 @CNNBrasil @eptv @sbtjornalismo @o_antagonista @UOL @exame @VEJA @revistaoeste @JornalBSM @Metropoles @brasil247 @SigaGazetaBR","0","0","0","0","Wed Jun 19 22:27:55 +0000 2024","0","false","true"
"https://x.com/marchetti_bia/status/1803555202768789985","https://twitter.com/marchetti_bia/status/1803555202768789985","1803555202768789985","Lula fala como se não tivesse sido comprovada toda a corrupção da Petrobras! 🤡🤡🤡🤡👇👇","0","0","0","0","Wed Jun 19 22:27:23 +0000 2024","0","false","true"
"https://x.com/AlexandraO2207/status/1803554761452482577","https://twitter.com/AlexandraO2207/status/1803554761452482577","1803554761452482577","Fake news do Lula pode Supremo???
Alguém tem dúvida que o PT quase acabou com a Petrobras???","0","0","0","0","Wed Jun 19 22:25:38 +0000 2024","0","false","true"
"https://x.com/esquerdafestiva/status/1803554359558463517","https://twitter.com/esquerdafestiva/status/1803554359558463517","1803554359558463517","""A Petrobrás tem o DNA do povo brasileiro. Resiste e insiste"". Grande discurso em defesa da verdadeira soberania, que vale ver na íntegra. Viva Lula!","0","0","1","0","Wed Jun 19 22:24:02 +0000 2024","0","false","true"
"https://x.com/baratafree/status/1803553982570438959","https://twitter.com/baratafree/status/1803553982570438959","1803553982570438959","Claro q ele defende, os coleguinhas estão livres para novos contratos com à Petrobrás.","0","0","0","0","Wed Jun 19 22:22:32 +0000 2024","0","false","true"
"https://x.com/Lobatadas/status/1803551109887217922","https://twitter.com/Lobatadas/status/1803551109887217922","1803551109887217922","Cadê o ministro do STF paladino do combate às ‘fake news’?
Apesar de um colega dele estar desmontando a canetadas os resultados das operações de combate à corrupção, o país inteiro teve acesso ao apurado pela Lava Jato na Petrobras e soube do tanto de dinheiro devolvido a empresa","3","1","8","0","Wed Jun 19 22:11:07 +0000 2024","0","false","true"
"https://x.com/edinoparolo/status/1803550947022610681","https://twitter.com/edinoparolo/status/1803550947022610681","1803550947022610681","Sabemos que destroi o patrimônio da petrobras.","0","0","1","0","Wed Jun 19 22:10:28 +0000 2024","0","false","true"
"https://x.com/renan_lt/status/1803550731045331042","https://twitter.com/renan_lt/status/1803550731045331042","1803550731045331042","@LulaOficial mostrando como os políticos enxergam a nação brasileira: sem memória. 

Se não tivesse corrupção, em seu governo, a Petrobras não teria recebido bilhões de volta em seus cofres. 

Fico abismado como existem pessoas que falam/fazem coisas como se não tivessem passado","0","0","0","0","Wed Jun 19 22:09:37 +0000 2024","0","false","true"
"https://x.com/mv_barbosa/status/1803550551843479811","https://twitter.com/mv_barbosa/status/1803550551843479811","1803550551843479811","Daqui a pouco o Presidente @LulaOficial entrega o ajuste fiscal que ""o mercado"" demanda. Nisto daí @Haddad_Fernando e @simonetebetbr são experts! Você não tem do que reclamar @realsardenberg! É só dar uma agitada na mídia, vender Petrobras e Vale que o Gov. arrega!","0","0","0","0","Wed Jun 19 22:08:54 +0000 2024","0","false","true"
"https://x.com/comite_lula/status/1803550451838615933","https://twitter.com/comite_lula/status/1803550451838615933","1803550451838615933","“Se a Petrobras der certo, o Brasil dá certo!”","0","0","0","0","Wed Jun 19 22:08:30 +0000 2024","0","false","true"
"https://x.com/lorenzobmb/status/1803549811796303965","https://twitter.com/lorenzobmb/status/1803549811796303965","1803549811796303965","Lula tem razão. A gangue lavajateira nunca se preocupou com o futuro da Petrobrás. O objetivo principal era destruir a imagem da estatal, depenar seu patrimônio e entregar o pré-sal para as petrolíferas estrangeiras. Por isso foram treinados pelo governo dos EUA.","0","0","0","0","Wed Jun 19 22:05:58 +0000 2024","0","false","true"
"https://x.com/31ae62791bb4fab/status/1803549786114596880","https://twitter.com/31ae62791bb4fab/status/1803549786114596880","1803549786114596880","concordo com o lula, jamais conseguirão destruir a petrobras, até a dilma tentou destruir e não conseguiu","0","0","1","0","Wed Jun 19 22:05:52 +0000 2024","0","false","true"
"https://x.com/jcamacho15/status/1803549379845870024","https://twitter.com/jcamacho15/status/1803549379845870024","1803549379845870024","Petrobras:
Pra cada 5 vagabundos mamadores tem 1 que trabalha.
PRIVATIZA JÁ!!!","0","0","1","0","Wed Jun 19 22:04:15 +0000 2024","0","false","true"
"https://x.com/Look_SevenTree/status/1803546031721947405","https://twitter.com/Look_SevenTree/status/1803546031721947405","1803546031721947405","A história não se REESCREVERÁ! Você vai morrer com essa penxa de maior corrupto da história brasileira. O partido e o governo que durante 13 anos quase conseguiram FALIR a Petrobrás por causa da corrupção que se praticava ali. Está tudo nos anais da história!","0","0","0","0","Wed Jun 19 21:50:56 +0000 2024","0","false","true"
"https://x.com/RenathoMon3029/status/1803545571887636832","https://twitter.com/RenathoMon3029/status/1803545571887636832","1803545571887636832","Era exatamente isso que o Lula buscava no comando da Petrobrás!","0","0","0","0","Wed Jun 19 21:49:07 +0000 2024","0","false","true"
"https://x.com/lerodrigues051/status/1803544255509496092","https://twitter.com/lerodrigues051/status/1803544255509496092","1803544255509496092","Criticar a ""lava jato"" só pode ser piada. No Petrolão estavam envolvidos em corrupção membros administrativos da Petrobras e diversos políticos. Os contratos da Petrobras eram superfaturados e as empresas devolviam o produto do roubo como propina, a políticos, dentre eles o Lula.","0","1","0","0","Wed Jun 19 21:43:53 +0000 2024","0","false","true"
"https://x.com/sudornelles/status/1803542831279087995","https://twitter.com/sudornelles/status/1803542831279087995","1803542831279087995","Não vi as FEMINISTONAS da @GloboNews ""Exaltar"" a condução de uma MULHER a presidência da Petrobras...
ceis viram ?","43","9","158","2","Wed Jun 19 21:38:13 +0000 2024","0","false","true"
"https://x.com/cabrbonfim/status/1803542142687580581","https://twitter.com/cabrbonfim/status/1803542142687580581","1803542142687580581","Não teve corrupção, não... Só foi devolvido R$ 6 bilhões de dinheiro roubado e, do nada, a Estatal passou a ser a petrolífera mais endividada do mundo no governo da sua gangue, com empreiteira assumindo publicamente que roubou a Petrobrás.

Só isso, coisa pouca!","0","0","0","0","Wed Jun 19 21:35:29 +0000 2024","0","false","true"
"https://x.com/dinowilliam/status/1803541909635268715","https://twitter.com/dinowilliam/status/1803541909635268715","1803541909635268715","Vai ser tão bom privatizar a Petrobras em 2026 com uma maioria de Direita dos Municipios até o Congresso.","0","0","0","0","Wed Jun 19 21:34:34 +0000 2024","0","false","true"
"https://x.com/homoPaulist/status/1803541201834082407","https://twitter.com/homoPaulist/status/1803541201834082407","1803541201834082407","O Brasil precisa urgentemente usar a Petrobrás e sua tecnologia disponível para explorar todo petróleo existente em nosso território e assim gerar riqueza, desenvolvimento e emprego. Os EUA fizeram, a Europa inteira fez e nós não podemos?

Vai se lascar, EUA!
O Brasil é soberano!","1","0","0","0","Wed Jun 19 21:31:45 +0000 2024","0","false","true"
